,id,name,rating,lat,lon,description,url,city_id
115,115,"Centre historique Dijon ""Le Charmant"" et ""Le Charmant Bis""",9.2,47.32293902678146,5.042875954630972,"Proposant une terrasse, une connexion Wi-Fi gratuite et des hébergements avec vue sur la ville, l’établissement Centre historique Dijon ""Le Charmant"" et ""Le Charmant Bis"" est idéalement placé à Dijon, à proximité de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon, Gare de Dijon et Arrêt de tramway Foch-Gare.

Chaque hébergement comprend une télévision à écran plat par câble, du matériel de repassage, un bureau et un coin salon. Vous bénéficierez également d’une cuisine comportant un réfrigérateur et un four. Un micro-ondes, une plaque de cuisson et un grille-pain sont également à disposition, de même qu’une machine à café et une bouilloire.

Vous séjournerez à respectivement 800 mètres et 3,4 km de ces lieux d’intérêt : Église Saint-Philibert et Arrêt de tramway CHU - Hopitaux. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",https://www.booking.com/hotel/fr/appart-centre-historique-quot-le-charmant-quot.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
116,116,Pasteur Numéro 5,8.9,47.3186253,5.041154,"L’hébergement Pasteur Numéro 5 vous accueille à Dijon, à respectivement 1,9 km et 1,3 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Gare de Dijon. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement 3 étoiles offre une vue sur la ville et est à 600 mètres de : Église Saint-Philibert.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 1,2 km et 3,3 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 49 km.",https://www.booking.com/hotel/fr/appartement-rue-pasteur-dijon1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
117,117,Aparthotel Adagio Access Dijon République,8.5,47.325525999999996,5.049480399999993,"Situé dans le centre-ville de Dijon, à seulement 3 minutes à pied de la place de la République, l'Aparthotel Adagio Access Dijon République propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le musée des Beaux-Arts est à 15 minutes à pied.

Climatisées, tous les hébergements disposent d'une pièce à vivre avec une télévision, d'un bureau et d'une salle de bains munie d'un sèche-cheveux. Leur cuisine entièrement équipée possède un micro-ondes, des plaques de cuisson et un réfrigérateur.

Vous pourrez préparer des repas faits maison dans le studio ou l'appartement. Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cet effet de l'établissement, tandis que les enfants de 4 à 11 ans profiteront de tarifs réduits. Vous trouverez des épiceries et des restaurants à quelques minutes à pied.

Classé bâtiment respectueux de l'environnement en raison de son toit photovoltaïque, l'appart'hôtel est facilement accessible en transports en commun. Le tramway et le bus L3 assurent un accès direct à la gare de Dijon, qui est à 500 mètres du parc des expositions de Dijon Congrexpo. Vous pourrez utiliser le parking privé sur place, moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
118,118,Holiday Inn Dijon Sud - Longvic by IHG,8.7,47.272895,5.047662,"L’établissement Holiday Inn Dijon Sud - Longvic by IHG se trouve à Dijon, à 5,2 km de ce lieu d’intérêt : Arrêt de tramway Chenôve-Centre. Il propose une piscine extérieure ouverte en saison, une salle de sport, un jardin et un parking privé gratuit. De nombreux équipements et services sont fournis sur place, notamment un restaurant, un service d'étage, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Vous pourrez prendre un verre au bar sur place.

Les hébergements comprennent la climatisation, un bureau, une bouilloire, un minibar, un coffre-fort, une télévision à écran plat et une salle de bains privative dotée d’une douche. Vous profiterez aussi d’une armoire.

Un petit-déjeuner buffet, continental ou végétarien est servi sur place.

Cet établissement 4 étoiles dispose d’un sauna et d’une terrasse.

Vous séjournerez à respectivement 5,4 km et 6,8 km de ces lieux d’intérêt : Arrêt de tramway Aéroport de Dijon-Bourgogne et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 51 km.",https://www.booking.com/hotel/fr/holiday-inn-dijon-sud-longvic-an-ihg.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
119,119,Le Petit Hernoux Centre historique,9.1,47.3194024,5.0410798,"L’hébergement Le Petit Hernoux Centre historique vous accueille à Dijon, à respectivement 600 mètres et 1,7 km de ces lieux d’intérêt : Église Saint-Philibert et Parc des expositions et des congrès de Dijon. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement est à respectivement 1,2 km et 1,2 km de : Gare de Dijon et Arrêt de tramway Foch-Gare.

Cet appartement comporte 1 chambre, une cuisine avec un réfrigérateur et un four, un lave-linge, ainsi que 1 salle de bains avec un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 3,5 km et 3,6 km de ces lieux d’intérêt : Arrêt de tramway Université et Arrêt de tramway CHU - Hopitaux. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",https://www.booking.com/hotel/fr/le-petit-hernou-centre-historique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
120,120,Residhome Dijon Cité Des Vignes,8.5,47.318251,5.028123,"L’établissement Residhome Dijon Cité Des Vignes vous accueille à Dijon, à respectivement 900 mètres et 900 mètres de ces lieux d’intérêt : Église Saint-Philibert et Gare de Dijon. Il comprend des hébergements avec une télévision à écran plat. Une connexion Wi-Fi gratuite est fournie et un parking privé est disponible sur place.

Chaque hébergement comprend la climatisation. Vous bénéficierez d’une salle de bains privative, ainsi que d’une kitchenette dotée d’un réfrigérateur, d’un lave-vaisselle, d’un micro-ondes et d’une plaque de cuisson.

L’établissement Residhome Dijon Cité Des Vignes sert un petit-déjeuner buffet ou continental.

Vous séjournerez à respectivement 800 mètres et 3,1 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Parc des expositions et des congrès de Dijon. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",https://www.booking.com/hotel/fr/residhome-dijon-cite-des-vignes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
121,121,Dijon hypercentre - Loge Buffon,9.6,47.3199048,5.0444535,"L’hébergement Dijon hypercentre - Loge Buffon vous accueille à Dijon, à respectivement 1,6 km et 900 mètres de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Église Saint-Philibert. Il met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet hébergement comprend un service de concierge et est installé à 1,5 km de : Gare de Dijon.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Une télévision à écran plat est à votre disposition.

Vous séjournerez à respectivement 1,4 km et 3,1 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",https://www.booking.com/hotel/fr/loge-buffon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
122,122,Le SAMBIN-TERRASSE -CENTRE VILLE,9.0,47.3263007,5.0400745,"L’hébergement Le SAMBIN-TERRASSE -CENTRE VILLE se trouve à Dijon dans ce quartier : Dijon Old Town. Il vous accueille à respectivement 1,1 km, 1 km et 800 mètres de ces lieux d’intérêt : Gare de Dijon, Arrêt de tramway Foch-Gare et Église Saint-Philibert. Cet hébergement est installé à 1,2 km de : Parc des expositions et des congrès de Dijon. Il comprend une connexion Wi-Fi gratuite et un service de concierge.

Cet appartement comporte 1 chambre, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse offrant une vue sur le jardin.

Vous séjournerez à respectivement 3,7 km et 4 km de ces lieux d’intérêt : Arrêt de tramway CHU - Hopitaux et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 51 km.",https://www.booking.com/hotel/fr/le-sambin-magnifique-appartement-centre-ville-dijon1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
123,123,Dijon Hypercentre - Loge Des Ducs,9.7,47.321502,5.0398093,"L’hébergement Dijon Hypercentre - Loge Des Ducs se trouve à Dijon dans ce quartier : Dijon Old Town. Il vous accueille à respectivement 500 mètres, 1 km et 1 km de ces lieux d’intérêt : Église Saint-Philibert, Gare de Dijon et Arrêt de tramway Foch-Gare. Cet hébergement offre une vue sur la ville et met à votre disposition une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à disposition.

Parlant anglais et français, le personnel de la réception ouverte 24h/24 se fera un plaisir de vous fournir des conseils pratiques sur la région.

Vous séjournerez à respectivement 1,6 km et 4,1 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Arrêt de tramway Chenôve-Centre. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 52 km.",https://www.booking.com/hotel/fr/dijon-hypercentre-loge-des-ducs.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
124,124,B&B HOTEL Dijon Valmy Toison d'or,8.3,47.361115,5.05172,"L’établissement B&B HOTEL Dijon Valmy Toison d'or se trouve à Dijon, à respectivement 4,9 km et 6,7 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Gare de Dijon. Cet hôtel 3 étoiles propose un salon commun ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs vous accueille à 1,1 km de : Zénith de Dijon.

Vous profiterez d'un bureau et d'une télévision à écran plat.

L’établissement B&B HOTEL Dijon Valmy Toison d'or sert un petit-déjeuner buffet ou continental.

Vous séjournerez à respectivement 6,8 km et 7 km de ces lieux d’intérêt : Arrêt de tramway Foch-Gare et Arrêt de tramway CHU - Hopitaux. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 54 km.",https://www.booking.com/hotel/fr/b-amp-b-dijon-valmy-toison-d-39-or.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from_sustainable_property_sr=1&from=searchresults,14
125,125,Le Comte - Heart of Dijon - With AC,9.7,47.3229608553198,5.04078790384909,"L’hébergement Le Comte - Heart of Dijon - With AC se trouve à Dijon, à respectivement 1,4 km et 1,1 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Gare de Dijon. Il propose une connexion Wi-Fi gratuite et la climatisation. Occupant un bâtiment datant de 1400, cet appartement est à respectivement 1 km et 600 mètres de : Arrêt de tramway Foch-Gare et Église Saint-Philibert.

Cet appartement comprend une télévision à écran plat. L’hébergement possède une cuisine équipée d’un réfrigérateur, d’un lave-vaisselle et d’un micro-ondes. Il comprend également une douche, des articles de toilette gratuits et un sèche-cheveux.

Vous séjournerez à respectivement 3,8 km et 4,1 km de ces lieux d’intérêt : Arrêt de tramway CHU - Hopitaux et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 52 km.",https://www.booking.com/hotel/fr/le-comte-heart-of-dijon-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
126,126,Le petit Piron,8.3,47.3202117,5.0385217,"L’hébergement Le petit Piron se situe à Dijon, à respectivement 300 mètres et 1 km de ces lieux d’intérêt : Église Saint-Philibert et Gare de Dijon. Il met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet appartement est à respectivement 900 mètres et 1,8 km de : Arrêt de tramway Foch-Gare et Parc des expositions et des congrès de Dijon.

Cet appartement comporte 1 chambre, une cuisine avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche, un sèche-cheveux et un lave-linge. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 3,8 km et 4,1 km de ces lieux d’intérêt : Arrêt de tramway Université et Arrêt de tramway Chenôve-Centre. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",https://www.booking.com/hotel/fr/le-petit-piron-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
127,127,Le St Nicolas au coeur du centre historique,9.5,47.3236188,5.0452535,"L’hébergement Le St Nicolas au coeur du centre historique se situe à Dijon, à respectivement 1,1 km et 1 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Église Saint-Philibert. Il propose une connexion Wi-Fi gratuite, la climatisation et une terrasse. Cet hébergement offre une vue sur la ville et possède un balcon.

Cet appartement compte 1 chambre, une cuisine avec un réfrigérateur et un four, une télévision à écran plat, un coin salon, ainsi que 1 salle de bains comportant une douche. Des serviettes et du linge de lit sont à disposition.

Vous séjournerez à respectivement 1,6 km et 1,5 km de ces lieux d’intérêt : Gare de Dijon et Arrêt de tramway Foch-Gare. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 50 km.",https://www.booking.com/hotel/fr/le-st-nicolas-au-coeur-du-centre-historique-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
128,128,Le cocon de la chouette,10.0,47.3224387,5.052459,"L’hébergement Le cocon de la chouette vous accueille à Dijon, à respectivement 800 mètres, 2,5 km et 1,5 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon, Gare de Dijon et Église Saint-Philibert. Cet appartement est à respectivement 2,5 km et 1,4 km de : Arrêt de tramway Foch-Gare et Arrêt de tramway CHU - Hopitaux.

Cet appartement se compose de 1 chambre, d’une cuisine et de 1 salle de bains.

Vous séjournerez à respectivement 3,2 km et 4 km de ces lieux d’intérêt : Arrêt de tramway Université et Zénith de Dijon. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 48 km.",https://www.booking.com/hotel/fr/le-cocon-de-la-chouette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
129,129,Aloft Hotel Dijon By Marriott,8.5,47.32359832,5.037261159,"L’établissement Aloft Hotel Dijon By Marriott se trouve à Dijon, à 800 mètres de ce lieu d’intérêt : Gare de Dijon. Il comprend un bar, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Il est installé à proximité de plusieurs attractions connues, notamment à respectivement 800 mètres, 400 mètres et 1,6 km de : Arrêt de tramway Foch-Gare, Église Saint-Philibert et Parc des expositions et des congrès de Dijon. Le spa et centre de bien-être sur place propose une piscine intérieure, une salle de sport, un sauna et un bain à remous.

Les hébergements comprennent la climatisation, une armoire, une machine à café, un réfrigérateur, un coffre-fort, une télévision à écran plat et une salle de bains privative dotée d’une douche. Certains hébergements offrent une vue sur la ville. Tous proposent une bouilloire.

L’établissement Aloft Hotel Dijon By Marriott sert un petit-déjeuner buffet ou continental.

Cet établissement 4 étoiles dispose d’un hammam.

Le personnel de la réception ouverte 24h/24 parle allemand, anglais, espagnol et français.

Vous séjournerez à respectivement 4,3 km et 4,6 km de ces lieux d’intérêt : Arrêt de tramway CHU - Hopitaux et Arrêt de tramway Université. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 52 km.",https://www.booking.com/hotel/fr/aloft-dijon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
130,130,Hippolyte - Magnifique appartement en centre-ville,9.1,47.318782,5.050557,"L’hébergement 3 étoiles Hippolyte - Magnifique appartement en centre-ville vous accueille à Dijon, dans la région Bourgogne. Il possède une connexion Wi-Fi gratuite. Cet hébergement est installé à 1,3 km de : Parc des expositions et des congrès de Dijon. Il comprend une terrasse et un parking privé gratuit.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Église Saint-Philibert, Arrêt de tramway CHU - Hopitaux et Gare de Dijon.",https://www.booking.com/hotel/fr/hippolyte-appartement-en-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
131,131,Le petit POTE' studio Dijon hyper centre,9.9,47.3186524,5.0411201,"L’hébergement Le petit POTE' studio Dijon hyper centre se trouve à Dijon, à respectivement 600 mètres et 1,8 km de ces lieux d’intérêt : Église Saint-Philibert et Parc des expositions et des congrès de Dijon. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement est à respectivement 1,3 km et 1,2 km de : Gare de Dijon et Arrêt de tramway Foch-Gare.

La cuisine est pourvue d’un réfrigérateur, d’un micro-ondes et d’une plaque de cuisson. Elle est également dotée d’une machine à café et d’une bouilloire.

Vous séjournerez à respectivement 3,4 km et 3,7 km de ces lieux d’intérêt : Arrêt de tramway Université et Arrêt de tramway CHU - Hopitaux. L'aéroport le plus proche (Aéroport de Dole-Jura) est à 49 km.",https://www.booking.com/hotel/fr/le-petit-pote-dijon-hyper-center-studio.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from=searchresults,14
132,132,B&B HOTEL Dijon Nord Zénith,7.5,47.350663931507675,5.069212432540894,"Le B&B HOTEL Dijon Nord Zénith vous accueille dans un établissement adapté aux personnes à mobilité réduite à Dijon, à 1 km du centre de conventions Zénith.

Toutes les chambres comprennent un bureau, un ordinateur portable et une télévision par câble à écran plat. Elles disposent également d'une armoire, du chauffage et de la climatisation. Leur salle de bains privative est pourvue d'une douche. Certains logements sont accessibles aux personnes à mobilité réduite, tandis que d'autres sont des chambres fumeurs.

Le petit-déjeuner buffet est servi chaque matin, moyennant des frais supplémentaires.

L'hôtel se trouve à 6,5 km de la gare de Dijon et à 8 minutes de route du centre de conventions Dijon Congrexpo. Enfin, l'aéroport de Dole-Jura, le plus proche, est implanté à 51 km.",https://www.booking.com/hotel/fr/b-amp-b-dijon-zenith.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCrNGFvwbAAgHSAiQ5ODM3YWZkZC1lNjllLTQwNWItYmJiNC1hNTllZTQ3OGEwMTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b3c96416b51f0e35&srepoch=1742825646&from_sustainable_property_sr=1&from=searchresults,14
